user_id,name,review_count,average_stars
6tafw2XAMbmDS9A4VYuKpQ,Jennifer,3,2.0
6BiGhn25gBk_zxwTYuMTDQ,Paul,7,4.29
WRsNHFBaDZDVW9Qt0Vn1WQ,John,17,4.94
n4ovDh_gnWBoY7_DqSJ5Kg,Rob,2,3.0
O-YcjnqoLd2m2OS725t_6w,Nikki,8,4.14
j5XkmG4Wj99wGZ7KDiNEhw,Todd,1,5.0
7XcvVlM8cl9v-3tR0bbsbg,Joelle,3,4.67
97GousRCGCJjfjNJz54LXQ,Matt,5,4.67
KADdk3Fa_rGuGHAmSIGoaw,Ivo,3,3.0
gstjzAwxVhP9d6aLunScwQ,Lori,12,4.6
qdu_0aR7C3bLs_UXh7PTug,Brian,55,3.15
v1h03QZ40ydxGDIzncb7_g,Joseph,15,4.73
4WYHYA3EB9JrRJ4sFbQZ2w,Candice,23,3.81
YCB_VYsBp3ccM1hGcJ21hA,Dianette,2,4.0
B6gZizbeBKbjkRkyE0-bxg,Patricia,11,3.36
lmY6egT4TBglkGWAIfLtAg,Linda,123,3.96
zJ2eI-uGtqfUVX1GsyB0Lg,Matthew,7,4.14
zbWJLYgy8W59fulyyGsUOA,Swet,8,2.38
CsB9VghXrVYLFaVK9aOqew,Jenny,2,5.0
qFq7ix-vsV4Zogr8w1S4Aw,Jon,4,5.0
CayYjCjDVk6Wn8Ep4EuOCA,gabi,25,3.17
ieXOLjjRoPp1Iz_HyOXxbg,Julio,146,4.23
muJAX5QzQTZGb0te0M8JUQ,Lia,9,3.56
c9PdghcU2D80e0FKTZAM0g,John,9,3.89
lr5MO6IP_7bBGrOlBhznbA,Kitty,1,5.0
kKAAqrlmeEaaHb1mZDbm7w,Lauren,36,4.19
9TPwbXdISSMLKL0R7xfvtA,nate,7,3.17
2uceLKGaFchNmRJQF54hwg,J.,1,1.0
D6MBY597pQEjrzURI3pWQQ,Susan,155,3.57
Y0TBF33seSRuwkQhJVeRFg,D,5,3.67
xL7Dmi2nFQb7LWzkwBRCYA,Matthew,4,3.33
BLsbw9asIpk3ExsY1jcTLA,Thomas,2,3.0
_wUMD9kZtGZ1es0E71lHnw,Jon,1,1.0
ofQpgTzPos-L5ZS_mP4qmA,Sharon,13,4.38
DewT-wT_wZmCSadGS4ACZg,Kim,17,3.19
gMcMvfkLvU7klifm-hFjHQ,Rebecca,13,3.0
QxvFfB6XschULUPnZel2Vg,Adam,34,4.09
5fdm7VIf-OVqi5oN4tsbMA,Eda,2,5.0
XzPiMSaKyrBD9-WxzzfZIQ,Mykle,19,4.37
W4--OcZwuBnUXYoTgnBiQA,Jimmie,3,3.33
yyKWtBoYjeZjq9OS0YgGQg,Alex,3,5.0
7OFbWHj9wQwhuDHCiWgVBA,Seth,8,3.88
EGO7_DKPIcUcXU3HUzx5og,Megan,7,3.29
kQPrAt077wJQtBMBt-3sTA,Selina,10,3.7
plTpn8WbZNNF9MC4xU2RRA,Daniela,1,4.0
vte3EblZK2Ltm5E_t682XA,Debbie,1,1.0
dEZNdunf3dkPxPU43ULl1A,Sunny,30,3.43
re0-cmJrkrfyuuuFpe5Mlw,Elizabeth,2,4.0
iPRMM5u8ISeGvVaMDVtB-g,Brian,11,3.73
Et8LVQ0ldhAz49Kt0VODyA,Shannon,1,5.0
kBS81G94ZmsGeh44v1EywA,Ray,1,5.0
_YFR6-hazqMoElCx9iyrXA,Edward,2,5.0
8HAbIfcD8TDsJKpqnA_5Kw,Binoy,16,3.69
qkbiaiS8t8YHWx3J04NjSw,Jessica,36,4.08
C1NCPmIP-sXfYm5Ywhjj9A,Kriss,411,3.33
xLOFGmMUhQgygyFap7Z1ZQ,Jill,3,5.0
d60Tvvuy-7o9LmzwF12nyA,Sam,22,3.91
3_BoXGtzk95Aog5sYgMemw,Todd,5,4.6
ri8t9Lgu1QHrec8Q_oepFQ,Jocelyn,5,2.8
jRtdO03kWbReasB_vBlTsQ,Jessica,54,3.81
upG0mzEpQFpoSZXRv2pfaw,Robert,62,3.4
0Tg4OSd_KgYl7ddocRJNlA,Dan,15,3.58
Ahe3vZpz6lE3KQSk9zC2QA,Lisa,6,3.33
-H1Tpjht7XhMB-o3Y9qFQg,Joop,6,3.0
_NcR9qOi_DrdCFvH13P0rQ,Cathrine,25,3.6
7yiryR3tSyyAoizfNw3bKg,Shannon,153,3.95
SzttINIyUywpwUVTNk-F8A,Scott,6,3.25
Ry8rY9CxKLwQfxRgdm4NHQ,Kathy,10,3.8
mE2ll6yfwUvy-W7To3E0AQ,Heather,52,3.63
GiMWdIjBnxFtMHZl3bAB4A,David,1,5.0
ZY4pS_HWm1_Q10E1tR9f9w,Christine,25,4.27
sHo94KS-ad4Pyq-Oy0tUlA,Myria,1,1.0
kv5NMZ-vLQ17UIpqr1o9EQ,Thane,3,4.0
naGkDQXA0fxaCJhZf7hS-Q,Cindy,3,5.0
Pzi8KFogQaOX2Qykaciddg,Marian,531,3.78
Lp2G664ePG-JFxwXZQtm8Q,Scott,11,3.45
vSLRSk_eflJws40g0w5FKg,james,43,4.05
CwUlmRH6IjfsbPYxOZ4xvQ,J,3,5.0
M-l9myZ7_cZ7p3_hAiM1Pg,Katie,2,3.5
XvQ6aCBfxP9QnWSZKifhoA,Daniel,86,3.4
DvznMRQl0tQoMkenXIX1eA,Marci,8,2.14
zL4yPZ4WQvDgJU4IpQOhGg,Fig,4,5.0
M6CLKKcHgV-Z6wgYCbmgiQ,heidi,6,4.33
0xiK7K7PzypYlteBWz9q3A,Robert,1,4.0
77c6_kDEP0qZlCkdd-2GzA,Kristi,1,5.0
wIchCyKhlAPpB42QFm06bw,Kristy,1,1.0
QKLXssoAmrjvYNjNtgSq5A,Mike,3,3.0
ZHp6SqN8x2aGxsiJ0F02tw,Leah,254,3.73
8DDNfQcjHIAgllWG3NCrkw,Ambrosia,52,3.51
MvrDvzGQqJxeoGFdYZSq3w,CK,75,3.32
oHHtTyZe4OZ_lwqJUPkiIg,Courtney,3,3.67
vDM2aHG9mkjlfya1nHludA,Kayley,1,5.0
GlsjZ44slUAgnDePHGlKgQ,Klaus,4,3.67
hYjDYAm7kj4skEepr84egA,Mario,1,5.0
LtWQfWczRtMg8KEiwUpfUA,Amanda,26,4.15
qdICgn6nVlkVTuaNQJ0EsQ,Gregory,1,1.0
xynonXUewlh3oHVNzAM58w,p,29,4.21
RP1bIFeqWVL6vgbcHBrdqA,Alec,2,2.5
ZL5s7hce0HIS2TcxKmRkpw,Jane,15,3.15
DCXcSjcbkXiCWOKhfeVAcA,Joanna,5,5.0
fuGfZWfDFf97d6UyuO3d8w,B,32,3.72
LBxeyr3bl2O9kevQGTBP5A,Tabitha,4,4.0
BnRmF1vsWQu8tAVyfeLvkQ,Dana,4,3.25
5gncnYZdQ2FqwiOvs5Jinw,Mike,126,3.9
3TTlSv2lST2DKa4spNfFVg,John,24,4.33
zxcrlC3cmH5S2TGIxuLwBw,Joey,2,1.0
4r0SH8MCP_3ls9arnK-tNw,LaNette,2,1.0
27xHP5XESzJLVio99wgPpg,Veleveia,1,5.0
msA-PcDJQI52C7BDU8znZA,Justin,99,4.07
UhojU4JtImA_1AQLuoofsA,Daniel,1,2.0
degKAGH6J_Jok-nmEzpqFQ,Shafi,7,3.29
c1Jxz9vLq-zOAn8wxwXYwA,Mark,2,1.0
dj2EmINUbWKCqkx4NC1SDw,Jeff,179,3.55
kl-r-eY4PpsvWvLwpyTzuA,Cheryl,10,3.7
diIuVB8hu9hJ4rRI-ZxTNg,LeeAnne,2,5.0
ZoU0sTLTa4wVVndrInbmTg,Marija,18,4.71
7fl6lX2QI_XbkaUh1_Zu3g,Joy,11,4.0
r70p5MYt2O549iFAxw6RdA,dustin,20,4.15
77C1-ZGI1eTjvSMmsf3cSQ,Kimberly,2,5.0
smyLqJ6tguYLBeieEAKt7w,Evil,100,3.86
XJOHQ-ctHvuxfRN1Qt1J6g,Johnny,33,3.3
0s8CUKpnTUDvv13wuCdPdQ,Jeff,8,3.25
b_AYANQ0jQg7_WRNp50QmA,Mikey,15,4.87
t4k87Qbz692AgqQp7aLjZA,Dallas,2,5.0
vvIrbuLIF6gRLGbMLDn8pw,Dai,6,4.33
xVTY2s588zm4bJiaZZU8CA,Tim,4,4.33
_4RSBo8Lo_Bv83JcpugyMg,Teela,1,5.0
f1gxYr0ZZTcOvmWvdo6ENQ,Lauren,19,3.89
NLYEisDpFaV3KoJW9ZxjUw,esther,5,4.2
abNs9R9nwwVLD8IQ-obtCQ,Renee,18,3.39
RcY6gJF1srA_YE1U5_7mjA,Marianna,17,3.59
t8BYqTAm38WAqqxhsoJYCg,Panos,36,3.53
d1ITgX9LI6MBxNUGFRio9Q,Veronica,2,5.0
uoEvZ2TrBnHVMTndk6FFnQ,Shelby,1,4.0
w9Eh-2Sd_tAPVVjSTx9gxw,Renee,21,4.92
D8HIs6O2r1_dEZoBQfKBDw,Troy,3,5.0
ZZUqQrBOQKB_FAubF75Kvg,Debbie,1,1.0
MK-EScC1QNysVmb5XESqzQ,Melissa,13,4.23
hzyJwWL8uSldP6qWyag_LQ,Lisa,4,3.67
rBtQjU5dWdLiYt-MgKiSzQ,Tom,10,4.2
lOSZu5lM0sQxrBQxb2qTiw,Becka,5,4.2
MKZh-O5OLJcR1exReXhJHQ,Allan,14,3.14
EGlBqzrUqp2ymrgMtJ5NUw,sean,1,5.0
vxd1wTAS_vgPKzLpZqC1yA,Ben,46,3.93
jvjSXNKS3TwgGsGVUTjklg,John,90,4.0
LQykKcNQm98i5Z6T494F4w,M,133,3.91
n_f4k-E4GcO5DqFW8vVJmQ,angelique,9,4.33
KUfAsoHh7kqJsBx158XLrQ,Alyssa,1,5.0
kdYW4qNI-O2bCS3A3SHuUA,Katie,80,3.55
Awe6WxeJSM1UT98rjmtWKw,Krista,10,4.5
92eO6_Yoyr68mDnkOTRjdA,Brian,4,4.0
261l0prMOgXgzhNMjgOQag,Mark,7,4.0
fPSRouwt_qQrNHmSg0zxcg,Adam,21,4.05
RwJ8kxoPmfWxscuZ77a0cQ,Tom,423,3.6
9a2MxmmDQlCqyLPaJGlkfQ,Michael,6,4.0
lGI7Xkc6J9N-dNpU6bqM5A,Carrie,2,5.0
VqF4yln6FPJByiezsIR_6w,aspen,144,3.62
vnVvX27Bq0miGqdNJGSA_Q,Sara,2,3.0
ffjeRUywJc8BiNZsKAf6kg,Elaine,5,4.6
IKYWkFT_vGTdxZLlDhuLyQ,Jason,1,5.0
TeEqpMQgLaMgM_oUHSaL6Q,elaine,6,5.0
uS292rYKrbu7YBBkHF01xQ,Steve,3,3.33
6KGSODTUmB2J4vZtlucKkg,HaoHui,2,2.0
dUDWNtxVMYKPZ60p1L84rg,Angelica,27,3.78
UUtjl7g6TmZs6jerHo4tsg,Brad,80,3.6
HZvh9bsWCBL2Bo_nM9EWmg,Kim,12,3.5
0o0VMEJeQY0pAAZ9nxErBA,Anna,252,3.77
o8rC1YhHR7hiMdjtMRYl-w,Jeff,2,5.0
zsDwkFTU0WcVryUmXGwiqQ,David,66,3.56
8-kryw9ClF8WwQaCay82GA,Andy,1,1.0
DKOn1VqcMjvx9S297uwuOg,Melissa,25,3.8
padVSIbcMn8S-MbuP7CfEw,Myra,2,3.0
E58PogRyxHgDSLLFs9tFRg,Shawndrea,2,2.0
afIHe5AwW1-L64_2Ck6hfw,Gabrielle,12,4.0
Vl4k0FiMNCRzEQwOpe4hXw,Andrey,4,1.5
-ip7W6ycYH5Xm5-uz_QGug,Scott,26,3.42
frfPWeciPdetufUbQuoBbA,KC,3,5.0
lU3iNbuwbkTJaZZUlcV9eg,Erika,2,5.0
Jz4scLeJk2eki2vXmcETSA,Brittany,6,2.8
-iN2QUFlu69B-ntz7ODZXQ,Janet,2,5.0
R39X-ki4AwlmqkHDRkjSKw,Jessica,189,3.21
GP-h9colXgkT79BW7aDJeg,Shaq,65,3.8
OzkcCHey4yWtzwXionB03g,Loren,2,3.5
TLqpGt2lyjKimrT8rNzvNg,Patty,61,3.74
0kL6b3ZNrc5vU1Jojv3Z2g,rob,8,4.12
Rt0-P8j-JtfAeaZAGYa8ig,Missy,24,3.92
bkv0EMVYiwWf6ULKbEdqRw,David,21,2.86
Z9NyAv05VfWhCIiiAMKrXA,Destiny,9,4.33
r69-5-hTFwy0us1hCBxzKA,Jeremiah,3,3.33
DmJ__x9PMy0ony1DJzRtcQ,Cheryl,1,5.0
YT_ByATEXKilCxL7SNgMKw,Heather,1,2.0
MTiX9SiwfQzWuzq0R_3KbA,Debbie,1,1.0
PeFBEpsbTc6DWSgCP-hlRA,S,10,3.56
YaHN73J-cd2WfoVwsSTy1g,Shelby,4,4.0
mrIiiPUsp4CIt1fPNzsDfg,Lynn,265,3.66
R26OG_BxwYBROnYatS7_og,Phyllis,4,3.25
ekDMbw7C2EId6G4j5QTwmA,Faith,5,4.25
AyPcoWLzYKbqgcldVRb3hQ,Lindsay,6,3.67
HlpEwe0bWAl3sAWYVTxSEw,Tomas,2,4.0
k1ixJD1PKV7V39LNA5ZdmQ,MATT,6,4.0
hlvCHiCuLCdaVJMu8jMFxg,Jacquee,683,4.05
8GBgCl7HIcRJzBUtNZXAig,Elizabeth,6,4.83
DVANCbItlJLt3Eqi7CaciQ,Genevieve,361,3.53
3gSPrTgiKF8N-1d05KFlhg,Erica,24,3.57
k_1O9_8ILYYq9rgOtuyxNw,Stanford,2,3.0
437IAR2paH5Or2zPbR-z0Q,Charlie,157,3.83
WcMmYQbQ7mLWWV3N0OVogA,Vivian,2,3.5
BrMAT3gHEeKXM4zNsJGvDg,Caifeng,19,2.67
VwcyU7sYIAXjs2Lw-Alz4A,Angie,73,3.77
OKxtfws2vNEaixUY1UwPgw,Jenny,4,4.5
10kA29b_DwtliUy9JUb4vA,Don,7,2.43
Rpq4_x7YF8jyx_D2a0HqHg,Chuck,6,3.5
OOu79v5TvJqGyBzQR9l1DA,Adam,11,4.09
aXPNzAxz2JWrjelJdjdfqQ,tristan,5,3.6
2oEjMPjq3G7lrf4hbgDkFQ,Luis-armando,32,3.56
Xr-DzjsaQAPx5Yp8NxYTow,Nicole,6,3.5
EjTd8I0WwCIeWm73OC7y8A,Sandee,2,5.0
Ot3ZA_4BKcT1NpTegcn-uQ,Oliver,4,4.75
cSj9M-aBUd5e3-Wu281ovQ,Leslie,57,4.14
aZPDpZ_fRbxydgI1xlAPiw,Debbie,1,2.0
mHWPUVX_P8I1D9nXP3uj-g,Heather,7,3.57
4U7gC6oE0zNvWas3SnKuPw,Cris,9,2.78
BuxGraZ7iB_nqV2vDFLa-A,David,4,5.0
rjZoXU3OOPJc0-_jqx1iTA,Steven,12,4.33
DU-0ooZJe2pbW4Fp5h69vw,Cheryl,4,4.75
JnPIPob-WOPlBAdiDUltjw,Jim,118,3.72
FQHilR8gMj7do04eiV-x2w,Geoff,2,4.0
ky8uh65re8HtVTb8QmF_gg,Joni,33,4.09
pfmMLyyHmkYLKGKEf8ni7A,Casey,14,3.71
Zzm3b6BodXt-syJ6sfJ3iA,Laura,3,4.0
ExwvxbTz2VhSIPo-7E_xsQ,Billy,1,5.0
PzeWNJ_hrhDzs8NdcBA06A,Charla,1,5.0
YBtz3DqUwLHXkAV_1L8AgQ,David,5,2.6
Ry878x_KiVvzv552C4vxGg,Jim,2,3.0
_epzmxZ1Z9KNhtnKdDv4kQ,Anthony,10,3.9
PoNtlNBtnW7Gk7XbdXSHWA,P,4,3.0
6pwxoQGBlkxSLKq2Q_1S7w,Brian,6,3.33
WOSpj2UUmr-U-AdDwFe74g,susan,5,4.0
F-6bfN2MobB-crU_J9MNoA,kyle,67,4.12
7dwdRm4eu7CWtf_Eqit_dg,Eyezola,44,3.91
Azj5kLkifSNef2uDjeZA2A,Jeff,1,2.0
9zWcDT1rDz2Gr4NoMesJ1w,Terrie,1,5.0
PmKMXo7Zv0m-IziyTmlnag,Sherry,4,3.5
4K-xcW3EYXtrwitbNKnjIg,Kim,2,1.5
4Rhbwuuf6slI-r5HkzbI6g,Kierstan,244,3.84
-iP5virnxrYp5e2M4ixUgw,Joshua,1,1.0
dKMzuhnwGh3hGxP0QH7m6Q,George,83,4.22
Z0UtSvUnxktv2liBCzhsqg,Kay,2,5.0
7NcjcM2MYwT_Dmuttpjiag,Alexis,6,3.33
Ce4kFebvLRQmjDe6dzgNtQ,Sirena-Simone,1,4.0
2JyWgWHs9W0jUotW1RGoVQ,Melissa,1,5.0
4boRXprW6RO_dWndeSJYTQ,Kevin,5,3.8
nuAFaMbU2ajvv8fvmCgrew,Wifey,5,3.0
0VJXAGgc0VMs4aqQ1gv1Sg,Jaime,1,4.0
gl9K1AWwcUgrxpX20OB3sg,Erin,6,3.0
wXvdV8ZQkENGjnc3e89B1w,Brian,2,2.0
xiGTueLkpV2R11rCnIoZ_g,Steve,113,3.27
dqY-jMXOgCigGRGX9jvMrQ,Luis,40,3.7
bGjGAC_emJT3hWySi05QXQ,Sage,60,3.7
AAqUiIAeOUeUaPn1v9mIUQ,Kevin,2,5.0
j-dD1vbY0tK2QX-b6I8XiQ,Sherrie,39,4.23
H8wT4jji49mEB_CxXFF5LA,Scotty,28,4.25
4XUS192-sXbG50yyOAQwKA,Nobbi,668,4.09
NsL_kBW_zLjGmjspoTEQYA,Lisa,7,3.71
R2l6dxNHK6hyWSCVPpSiUA,Ruben,1,5.0
FcDddrQtLXyyABI8jg_Nxw,Ardelle,7,3.4
qw-XefCQKAyQkbAxbmD6aQ,Jennifer,3,5.0
SAvB-mCHMEaY5ezHOq8UXQ,Mark Darren,34,3.21
MoyMjh4LsrfyP92KUYhvfA,Trey,29,4.0
uE31XlQMR6nmCSuOEjCfyg,Kacy,2,5.0
x7krezc3EpXd_qL4v-YUnA,Jamie,1,5.0
bfPND1N4F-wD2r3GtCsv5g,Jeremy,1,5.0
iD3K_KqlJO1Gq6jd7VwxBQ,Kyle,18,3.67
9hW1QaZMHRQY5iiwiuNpUw,Jennifer,5,3.4
VLWV6h5d8cga82NuWKJ67Q,Angela,1,1.0
4GOof_4GoJKxrTl1fCBVyQ,taylor,3,5.0
JSryRD7GAL14UE52mjgeaQ,Kalen,142,3.84
iRQC_FQBiFgc81BXrrU69w,Edith,15,4.47
TSiSZ4tJ0htM21tfgU48xQ,Aaron,24,3.92
IKJR3VafpwuJr7ILYnSO7Q,Sand,11,3.45
PV0F0TkrYKZ5QcdUHgHdAA,Tylene,2,5.0
Wmb0mP7mNI68u_m9BjJsMA,Jim,3,5.0
j2WPNS5OZnPTkmQ5PTzrZg,Floyd,2,4.5
hU9b1gVEG8jHMgYspd-Nug,Big,84,4.28
E90PMiGtl-d4JSXqetcJ-Q,Michael,154,4.42
q6quMxsoBPcPrXkEH83Mtw,Michelle,2,2.0
6SSGkjEeFIuYEsKB731JZA,C,53,3.6
LSf-IajkL99JQBZ3PzXnjQ,Stormy Suncloud,109,2.87
xUePW5nIsaCre4jrGMeUzg,Andrew,3,4.33
8-3AWD4V5HitvOtwnQCDIg,Kenton,2,5.0
GNyVqJleFiyaZFsKXplicA,Tracy,14,4.5
sz9n4lecP_i63iGEngCyxA,Stephanie,192,3.94
bIe2W-x0SYb-uSmY8DM7DQ,Darryl,2,4.0
w22zbaf5ERGr8jcrzPB1CQ,S,8,4.8
BeWEB0xLooqG301LA6sOtg,Dave,4,3.75
MKRZO2l13pA4gaq0dMgwWw,Gary,1,3.0
gBvv50TtYeLB0aE9RuOW1w,Steven,6,3.8
9MV_dotvvcE2tq52ci0HRw,KD,1,5.0
ECSvnYhf32YR0klwx1UG6g,Aly,6,3.4
SMmsPueqnfVcZICvqBPsaA,Matt,263,3.11
2M2zvYGgatjk9HZ42E8fOA,Aurora,1,5.0
1bV0I0j-YzDcfiXK2M-U8A,Lily,40,3.59
b1af1AxjZdE2-gCJpwbORQ,Kyle,11,3.91
4yNuTXHaBIcf6Jer74r7EA,Jane,1,2.0
pefVcILrG0JCD6YeS37s6Q,Fernando,45,3.33
ScSjJAUsRR22GVFa6xTrJA,Kathy,8,3.25
3kw1IUADKxMF2oQlNzBSyQ,Sarah,2,1.0
boSC7JBO7xPpcJod_gUCZQ,Rich,245,3.01
S7JfR2FJx-Fhv9SjJaYO6g,Veronica,2,5.0
zohKQAe_N1ATeEJLgsq-VA,Dave,8,4.86
GIsJx2HkRlzPS6sQhi9Kmw,Justin,1,1.0
HxdKV6BnGoUMDt6lp7ec4A,Olivia,1,5.0
O0X7G1D26BGuNahaIpatZA,Raymie,6,2.83
e3dboeeupTekBgHB8uFMkQ,Beth,2,4.5
vJPzg3evOmhbYSaHW3BHzA,Steve,15,3.07
TSdV_fnsWw4suYBgC2GxyA,Greg,3,5.0
0IJZx0qg7mmgZxPOMqQzLg,Try,6,2.5
mw1XDzI1xRsC3yIutEf5zQ,Nick,1,4.0
SkUb4DxMLVA-rOQ1EixhZQ,Vas,1,1.0
X4JIUjFwhPukctyiVTSi4w,h,10,1.9
lfBTcm2gWrZUtwdsNlIRPg,Shontelle,2,3.5
W9gWUDSHawZ50HiaqpTIxA,gretchen,11,4.36
H-Q1zZEzQXqNloKh6y8IMQ,Andrew,11,3.55
iKIKghNRboSyWx9zx8Z0RQ,lucy,16,4.81
abXwVKqW7C7bmDZtb5zE1w,Theresa,80,3.75
4xDflKPdhkXNw9bF6NR7sg,Michael,1,1.0
9mKzJ0_mBtxFJbybX7rgtw,Heather,9,3.88
JDAmEJa3SewzcYlYDZBuwQ,Hailey,32,4.22
jcPEYLD5N0cXzr-98qptww,King,2,3.5
pwCifXXtt2Mzt_CPLpUC2Q,Jenny,2,4.5
XeWp56BN1rVHBw-PD7hddQ,Spencer,1,5.0
A9JiqcnhwmNnyFnfNPo9og,Victoria,8,2.62
ESb5cHmhe5dc_irM9TJXZg,Karen,11,3.91
j-2E4K69tNGW8PlIZ1Ogew,Matt,30,4.07
Q5fKhblrS7uW33lPmTxO0A,Alli,3,3.67
UIfpjG5JOB2U1oAPW5xRBg,Barbara,5,3.4
AOzyc7qn1cJbGT34GNmEzQ,Claudia,1,4.0
stLcdn4a9-Pc2qKUErUmpQ,James,3,3.33
XJpPIfEmhWr1FfLhoeWvTw,Elizabeth,5,4.8
azplqaEBLGzFzPyYBRP7Ug,Kelly,32,3.5
C42hXdJ25YR34rGfrjvQRw,sonia,4,5.0
b-ztpQuGn-DX8Wtz-2lMgQ,Debra,4,5.0
DBi1VkRti0P53MwLHgeHcw,Christin,3,3.5
Nt77Zlby0TH1Cw0E6aDVwA,Jennifer,38,3.81
4SAt1AICzZIHIToRZ9xArA,Kate,1,1.0
JzV9_cPMPAOa7PS3QbNNhw,J,7,4.14
qMjA3zkIN9vrljEIpfMsiQ,M,7,1.57
y-dXlWfwb03MS6clVXXyZw,Julie,3,3.67
wlgrUQ3A4qg7N0xcQL0v0w,george,2,1.5
2bZxkcqU1WCHtMm8Y3OOEw,Dan,4,3.67
hqK4I6qVXpyY1KoFpKfe0g,Stephanie,5,4.0
Bx5Y0zVLodZJz-s-VQC63A,maria,12,3.92
ERfDdbW_CpqGWCtO1kXTMQ,Nicole,2,3.5
ah75ZrjsA0_Dw9HQoD3mJg,Fliggidy,15,3.4
z0sgp_P9scNzIAzV3cHxww,Dan,37,3.86
FSbzWWUImH15i7eLbN_NIA,Pha,12,3.92
fp-ji05qg23ZYijs6ygxwA,John,3,4.5
QAtL9roCZeqQlLDB-Ara7g,Mihir,18,3.33
g48B7IAwyO2Mv8g8RyA8Gg,Brian,4,4.33
LqoX0cXXIqNyTk46HvQO7g,Austin,9,4.0
umftbZH3OI9gDXyC8suXQw,Bob,4,3.75
1odf2Ebf210FAd8OlPxjug,Andrew,115,3.51
LbgQK5B_5IkN77FgRJHhrg,Farrah,1077,3.81
PhHEvRv-BjpBVDCId7urAA,Kelly,94,4.15
eMYYxDX7E_KxYV-Y6BljIA,Kolacka,42,3.69
auMYw7F9zHos7mVNeb8CAA,Tracy,1,5.0
GyOwPYGX7-ntxcmvK5Ac0g,Kevin L.,5,4.5
SSv_g_PkUM4kRj4HnuV5CA,Kevin,1,5.0
Z7JJmRSSVQTxw_o8FwLGIA,Darin,5,3.4
m7XyiDBr2SyTjltHcTizrg,Karen,34,3.24
TEkrT-tn0JrBnuaRMXNXbw,Kevin,5,2.8
vNFxfUDTPgZRgV3EHnkmJg,H,93,4.24
fp89nhGGf4qGZE_X-3PHug,Carlos,1,2.0
Zu9wLn2cDyCFOZ0BANlUeA,Cater,2,5.0
PkL1_hGEl3r069k7DrBAcA,Barrie,15,3.93
FKr5gdOPW7BAPjkND7XJ6Q,Catherine,18,4.06
cTl1kf-fH8jX4XuUXlaW0g,Kathleen,1,5.0
qQBPEkrMCoQ4wSsofxBvDg,Stephanie,17,4.0
BAwlf3YeXlo5nr-5xP-eKQ,Ernie,4,4.5
vFStVbDMCgYU0TEY_NvTrA,Grisell,3,2.0
BWduzbCBWLbJNq3rO0dxRA,Sara,79,3.8
o8j0fpYyginKA3jJiUR4ZQ,alejandro,6,4.67
9OHBjpFO9TDZXco6yG7QBQ,Heather,7,5.0
eygoWAdZVaf9UEQIOhSHmA,Angela,2,4.5
nSNugyrYFfwsEiwFxwzd4A,Shailesh,1,1.0
bfmTPZjrNm_ZuDNlq4VvWw,Alexandria,1,5.0
vm_1b0quWO9k5me7YgoRVA,Sue,3,5.0
TWIg1Jx2jGiC8UqaKpNorw,Bryant,317,4.13
65Lpu38zBwHTckDILeJtjA,Sheri,3,4.67
38bo18CE-POs5Al0ol5SfQ,Christine,2,4.5
lewSwtDdnly9NciS4Wa9yw,Oi,25,2.92
m-8GMk93PWU2k2L3Ztm6TA,Frank,17,4.29
MTu3hVSZkK8nkPhqT2FIDQ,Crissy,15,4.0
5yZipAHVqzROwE4hTZVajw,Billy,102,3.45
HsKV06pKkt6en3T-ebLpow,Ray,1,1.0
0JSAX_4kfmJSr44MFYC_gg,Super,2,2.5
51GS8ZHTLveNbJkh4GhPKw,Rowena,38,3.5
dNrCMfRRZ5ZgRG1NeaAQxA,Bill,18,3.0
X3y6Z8cu6A3YgsZ2RYu1Nw,Doug,9,3.5
EV_aZIOJE_jhIrOFuMxXBQ,M,24,4.29
0CIP-nma5yM9HY1OOBS2yA,Christine,34,4.39
SanusF4Ikowb8-yjCCMsJQ,Kelly,3,4.67
44gWzm7L6i5D1rv4qAC3pg,Andrea,3,2.33
Sw_F6bMsFbXj6-gRVrRd_A,Michelle,18,3.72
xLIVzxU1W5BmMAPDxKM-Jw,Sarah,1,5.0
eZTNl3u9ao-8YzGKLBxCGA,Kami,1,1.0
i9SwlJulUQSTl1JtNnMLXg,Amanda,6,4.33
F66ALXcvZJcpGMbJ90zS8g,Lee Ann,97,3.57
GL-YT5MVl5G-K4H83WHmMQ,K,13,4.15
U6Dq6Y9nJ8DapmknW8OeAQ,Jim,25,3.78
vbORsC7k9eZMPlQPuePTDw,Paul,2,1.5
fsRuFfTc7PJezso9f2L0ww,CubeFeed,3,5.0
t5ngEWHYQNsAnO2aCCVYQQ,Elaine,2,1.0
6wVHL1R4mtUxB0wBUX51rg,Jessica,118,3.66
OyiK2TLQQMgeEFgSn5qr2Q,Eddie,3,4.33
KULJsL_7wR7oJcNGoLzpaA,Billie,16,3.44
3ArIdn_lcSJdYLQo0a8srw,sarah,3,2.33
LHz2FRzAz5KM-ubEAa1-uQ,mark,9,4.44
TJmHy3afpbfnnbNbP0EcWA,Alex,1,1.0
MfZijeAzN37-ZQJFrD-LXA,Bonbon,10,3.2
zRmIm9WaWoeqz-Of0MNFDQ,Paul,9,2.67
Zj9sMFr_NgnBZDz7UNCJ4Q,Tammy,3,5.0
It59fqX9clVz4IL0gUh9VA,Kat,980,3.78
ItcOo27cIoU9czkIOW9DkQ,Michael,18,3.0
NPW1pHv3bHzcWVXybXH1ow,Alex,73,3.07
