business_id,name,full_address,city,state,stars,categories
_MnWsMbyPc7eMPb4UYu_yA,Pin-Ups Salon,"3131 E Thunderbird Rd
Ste 14
Phoenix, AZ 85032",Phoenix,AZ,,"['Hair Salons', 'Beauty & Spas']"
6L90QJuEsne3gSEJj1I6Jw,Polo by Ralph Lauren,"2502 E Camelback Rd
Phoenix, AZ 85016",Phoenix,AZ,,"['Fashion', 'Shopping']"
lAt6k3yOqpVD5flEK5xq7w,Power Fiat of North Phoenix,"2625 W. Bell Road
Phoenix, AZ 85023",Phoenix,AZ,,"['Auto Repair', 'Automotive', 'Car Dealers']"
kYf8DzsYS8wQoiGioZqyRQ,Pruitt's Plumbing,"10801 N 24th Avenue
Phoenix, AZ 85029",Phoenix,AZ,,"['Plumbing', 'Home Services']"
So-ZYKPIAmQiQoLPIX8tDw,QT - QuikTrip,"4725 E Baseline Rd
Phoenix, AZ 85042",Phoenix,AZ,,"['Coffee & Tea', 'Gas & Service Stations', 'Food', 'Automotive', 'Sandwiches', 'Restaurants']"
cqSToj5ZoNO0A5FH2Ajygg,Qt #418,"2009 W Glendale Ave
Phoenix, AZ 85021",Phoenix,AZ,,[]
5kA00AnMdSjiwjowEIR9Qw,Quiktrip,"2019 E Cactus Road
Phoenix, AZ 85022",Phoenix,AZ,,"['Food', 'Convenience Stores']"
qpsej-hIcCcRR8nLbBDI4g,Quiktrip,"22202 N Cave Creek Rd
Phoenix, AZ 85024",Phoenix,AZ,,"['Food', 'Convenience Stores']"
K-VestRPCsguRnPMtKDEsA,R N B Flooring Inc,"1036 E Griswold Rd
Phoenix, AZ 85020",Phoenix,AZ,,"['Flooring', 'Home Services', 'Carpeting']"
t0kdEzNPPrrXroMTiakszA,Ramada Plaza Phoenix at Metrocenter,"12027 N 28th Dr
Phoenix, AZ 85029",Phoenix,AZ,,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']"
CCCu9d1Nl-zY85u2NwlEuQ,Randstad Staffing,"3800 N Central Ave
Ste 140
Phoenix, AZ 85012",Phoenix,AZ,,"['Employment Agencies', 'Professional Services']"
HCPCq7q3iiYkQb5tDLfCig,Red Square,"6148 N 7th Street
Phoenix, AZ 85014",Phoenix,AZ,,[]
-mLTcXdlrrhirZTYgWrZqA,Reddi Services,"Phoenix, AZ",Phoenix,AZ,,"['Plumbing', 'Home Services', 'Heating & Air Conditioning/HVAC']"
fe-xalZHOXQ6gs0mALZIwg,Revive Bodyworks,"2302 W Greenway Rd
Phoenix, AZ 85023",Phoenix,AZ,,"['Massage Therapy', 'Health & Medical']"
mBCVSoOlTZp-VfI3jkCSCw,Rezz Guns,"1831 E Indian School Rd
Phoenix, AZ 85016",Phoenix,AZ,,"['Shopping', 'Guns & Ammo']"
PsO7ilfx0aA9SgcAqA4New,Riverwalk Apartments,"5345 E Van Buren St
Apt 124
Phoenix, AZ 85008",Phoenix,AZ,,"['Home Services', 'Real Estate', 'Apartments']"
vFtMSgQsd3Fwt3U7UJf5dQ,Rkidds Pizza & Wings,"3415 W Glendale Ave
Phoenix, AZ 85051",Phoenix,AZ,,"['Italian', 'Pizza', 'Restaurants']"
GF95bWp-19I5YbNtr9VluQ,Rodeway Inn Airport,"3541 E Van Buren St
Phoenix, AZ 85008",Phoenix,AZ,,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']"
VDMLwxsKoS_5JpsJIrMYvw,Ronald McDonald House Charities,"501 E Roanoke Ave
Phoenix, AZ 85004",Phoenix,AZ,,"['Local Services', 'Community Service/Non-Profit']"
aUMWTSIpHjbFB5uHOHu7ig,Royal Palm Park,"15th Ave and Butler Dr
Phoenix, AZ 85021",Phoenix,AZ,,"['Active Life', 'Parks']"
0NlqDFEOct5LQs8kBmQO-A,Saddleback Apartments,"4722 E Bell Rd Ofc
Phoenix, AZ 85032",Phoenix,AZ,,"['Home Services', 'Real Estate', 'Apartments']"
-mQ8to8Y4MSMS5tIjgsV3g,Safelite AutoGlass,"23610 N 20th Dr
Ste 12
Phoenix, AZ 85085",Phoenix,AZ,,"['Automotive', 'Windshield Installation & Repair', 'Auto Glass Services']"
_tJKWq1GebP4ZRfK-aO9mA,Saguaro Dental,"4350 E Camelback Road
Phoenix, AZ 85018",Phoenix,AZ,,"['Health & Medical', 'Dentists', 'General Dentistry']"
ouBlOm6OSfVKWatic4c2lg,"Sandra Dee's Catering,LLC","344 N Gilbert Rd
Phoenix, AZ 85234",Phoenix,AZ,,"['Food', 'Cajun/Creole', 'Street Vendors', 'Food Trucks', 'Restaurants']"
rkzTvFSQoylgVc2oYohuDg,Santanas Mexican Food,"1930 W Buckeye Rd
Phoenix, AZ 85009",Phoenix,AZ,,"['Mexican', 'Restaurants']"
zJ9pWVWSSOZRaCvf0R-kkQ,Schmitt Jewelers,"539 E Glendale Ave
Phoenix, AZ 85020",Phoenix,AZ,,"['Shopping', 'Jewelry']"
KdzEtD--s9fy3MZNOWEF1Q,Scrubs and Beyond,"21001 N Tatum Blvd
Ste 1630
Phoenix, AZ 85050",Phoenix,AZ,,"[""Women's Clothing"", 'Fashion', 'Shopping']"
YMlceIJ4lCEchaiWFZcqdw,Sears,"10001 N Metro Pkwy W
Phoenix, AZ 85051",Phoenix,AZ,,"['Department Stores', 'Fashion', 'Shopping']"
19Ul92eh3bhOOdP4eXEJVg,Secret's For Adults Only,"5021 W Indian School Rd
Phoenix, AZ 85031",Phoenix,AZ,,"['Videos & Video Game Rental', 'Books, Mags, Music & Video', 'Shopping', 'Adult', 'Bookstores']"
89n31RPotLWYIbeR7CUHSQ,Sedona Ridge Apartments,"5010 E Cheyenne Dr
Phoenix, AZ 85044",Phoenix,AZ,,"['Home Services', 'Real Estate', 'Apartments']"
yLzlhJ0Yi1MvFwAjtcXVfw,Snap On Optics,"3116 W Thomas Rd
Ste 601
Phoenix, AZ 85017",Phoenix,AZ,,['Health & Medical']
0MQ3inDAuiq43TN9hw_Rbw,Sonic Drive-In,"3411 W Union Hills Dr
Phoenix, AZ 85027",Phoenix,AZ,,"['American (Traditional)', 'Fast Food', 'Restaurants']"
QsCCPWxWqMe-0jSfryhkXg,Sonora Quest Laboratories,"11209 N Tatum Blvd
Ste 185
Phoenix, AZ 85028",Phoenix,AZ,,"['Laboratory Testing', 'Diagnostic Services', 'Health & Medical']"
nutVWcp-X4_5Jk2mcuVOSw,Sonora Quest Laboratories,"1300 N 12th St
Ste 503
Phoenix, AZ 85006",Phoenix,AZ,,"['Laboratory Testing', 'Diagnostic Services', 'Health & Medical']"
U3eGHFBScT9eWWLaLa2jdA,Southwest Medical Marijuana Evaluation Center,"12620 N Cave Creek Rd
Ste 7
Phoenix, AZ 85022",Phoenix,AZ,,"['Cannabis Clinics', 'Health & Medical']"
HD7nJspSF6GKr3r9g-9QZA,Starbucks Coffee,"2425 E Camelback Rd
Phoenix, AZ 85016",Phoenix,AZ,,"['Food', 'Coffee & Tea']"
JyqLejwP2CJ4KqdG9fOxDg,Starbucks Coffee,"4340 E Indian School Rd
Ste 21
Phoenix, AZ 85018",Phoenix,AZ,,"['Food', 'Coffee & Tea']"
aDJdR2lvWH1RLBIKQ_bFOA,Studios 806,"806 E Camelback Rd
Phoenix, AZ 85014",Phoenix,AZ,,"['Arts & Entertainment', 'Dance Studios', 'Performing Arts', 'Fitness & Instruction', 'Active Life', 'Yoga']"
Yrjj_LCy_bPD_PINGjhdng,Subway,"4727 E Bell Rd
Ste 69
Phoenix, AZ 85032",Phoenix,AZ,,"['Fast Food', 'Sandwiches', 'Restaurants']"
ZGbmoOglp4OaQ_YWuNJZJA,Subway,"6825 N 16th St
Ste A6
Phoenix, AZ 85016",Phoenix,AZ,,"['Fast Food', 'Sandwiches', 'Restaurants']"
vf5AdVCI7rEvXF2Falgp_w,Super 8 Bell Hotel,"17211 N Black Canyon Hwy
Phoenix, AZ 85023",Phoenix,AZ,,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']"
o9xelj7QXJryb7pWWmgd-Q,Supercuts,"401 E Bell Road
Suite 20
Phoenix, AZ 85022",Phoenix,AZ,,"['Barbers', 'Beauty & Spas']"
iMyHBU0QB7MvTbpeK8tybA,Superior Court Of AZ In Maricopa County,"175 W Madison St
Phoenix, AZ 85003",Phoenix,AZ,,['Public Services & Government']
LyDEE71t_F9hA27hy6yaAQ,Superstar Car Wash,"1625 N 75th Ave
Phoenix, AZ 85035",Phoenix,AZ,,"['Car Wash', 'Automotive']"
kp4h2i2wA7TWcPBqId6fkA,Superstar Car Wash,"7830 W Lower Buckeye Rd
Phoenix, AZ 85043",Phoenix,AZ,,"['Car Wash', 'Automotive']"
7H5-0NPxTTlyBCGdgObSEw,Swan Cleaners,"2529 N 32nd St
Phoenix, AZ 85003",Phoenix,AZ,,"['Local Services', 'Dry Cleaning & Laundry']"
P9JOqvTEZfzYq7qom2Qxzw,Taste of the Biltmore,"National Bank of Arizona
Biltmore Area
Phoenix, AZ",Phoenix,AZ,,['Food']
9KjasgCdquqIn3BuuSi9wg,The Play Fort Indoor Playground,"4235 W. Opportunity Way
Ste 102
Phoenix, AZ 85086",Phoenix,AZ,,"['Active Life', 'Event Planning & Services', 'Party & Event Planning', 'Playgrounds']"
CxVFP2-D1F6BY7n3IoOEXg,The UPS Store,"20235 N Cave Creek Road
Suite 104
Phoenix, AZ 85024",Phoenix,AZ,,"['Local Services', 'Shipping Centers']"
jvkzD8D1mPB5Rpg5MVIE7Q,The Wilderness Tactical Products,"1608 W Hatcher Rd
Ste 4
Phoenix, AZ 85021",Phoenix,AZ,,"['Sporting Goods', 'Shopping', 'Outdoor Gear']"
lUWNBK2TwadKV601jX7iOw,Three Swords Fencing Academy,"13825 N 32nd St
Ste 16
Phoenix, AZ 85032",Phoenix,AZ,,"['Active Life', 'Fitness & Instruction']"
iepZKNHA10OBe9XwkyE72A,Thunderbird Computer Consulting,"Phoenix, AZ",Phoenix,AZ,,"['Local Services', 'IT Services & Computer Repair']"
kUiX174Ai0KtDRR7S49R-Q,Thurston Personal Training,"2716 East Bell Rd
Phoenix, AZ 85032",Phoenix,AZ,,"['Nutritionists', 'Gyms', 'Health & Medical', 'Trainers', 'Fitness & Instruction', 'Active Life']"
65Y-UpbgnC2iIzMOnIxaYA,Titan Alarm,"2401 W Behrend Dr
Ste 25
Phoenix, AZ 85050",Phoenix,AZ,,"['Security Systems', 'Home Services']"
dUwx303wshhFdVkc0SQgfg,Too Hotties,"3607 E Bell Rd
Phoenix, AZ 85032",Phoenix,AZ,,"['Barbers', 'Beauty & Spas']"
pwvEsJjo7WjY3Gbzl5MWwQ,Trails Department Store,"1612 W Bell Rd
Phoenix, AZ 85023",Phoenix,AZ,,"['Tobacco Shops', 'Shopping']"
R_HIuFdsbqHBDvIR5fzAsQ,Tuesday Morning,"7820 N 12th Street
Phoenix, AZ 85020",Phoenix,AZ,,"['Department Stores', 'Fashion', 'Shopping']"
3Piwg6swo1Xzxq9V1054jQ,UPS,"3150 N 31st Ave
Phoenix, AZ 85017",Phoenix,AZ,,"['Local Services', 'Shipping Centers']"
yVksC8GgZnQeC_xs-uEtsQ,US Post Office,"522 N Central Ave
Phoenix, AZ 85004",Phoenix,AZ,,"['Post Offices', 'Public Services & Government']"
pARpNmERH5UNb9Sa3XQ7vA,Uno Mas Mexican Grill,"114 W Adams St
Phoenix, AZ 85003",Phoenix,AZ,,"['Mexican', 'Restaurants']"
puMcI6XOgAq7QOy0vGcv6A,Valley Estate Sale Company,"702 W Camelback Rd
Phoenix, AZ 85013",Phoenix,AZ,,"['Thrift Stores', 'Shopping']"
laKMP54yzbGtZTyDxb5IXQ,Ventola Photography,"Phoenix, AZ",Phoenix,AZ,,"['Photographers', 'Event Planning & Services']"
kBKMhXYHmxlCQubUdxShBQ,Verizon Wireless,"2501 W Happy Valley Rd
Ste 52-1340
Phoenix, AZ 85085",Phoenix,AZ,,"['Shopping', 'Home Services', 'Internet Service Providers', 'Mobile Phones', 'Professional Services', 'Electronics']"
H2ii01lMuEHhVNw9V-O55g,Veterinary Neurological Center,"4202 E Raymond Street
Phoenix, AZ 85040",Phoenix,AZ,,"['Veterinarians', 'Pets']"
cSyE87g6Q0HUDUOGRAmSeQ,Victoria Secrets,"7611 W Thomas Rd
Phoenix, AZ 85033",Phoenix,AZ,,"[""Women's Clothing"", 'Lingerie', 'Shopping', 'Fashion', 'Accessories']"
6wKacaFIYcgsaYAZXd4Dkw,Virginia G. Piper Sports & Fitness Center for Persons with Disab,"5031 E Washington St
Phoenix, AZ 85034",Phoenix,AZ,,"['Active Life', 'Sports Clubs']"
m-A_VpcQEG3WGMTY2MGAkA,Vy's Nails & Spa,"4030 E Thunderbird Rd
Ste B
Phoenix, AZ 85032",Phoenix,AZ,,"['Beauty & Spas', 'Nail Salons']"
tbwZdMyjjLXgUt0l3b7kxA,Walgreens,"204 E Bell Rd
Phoenix, AZ 85022",Phoenix,AZ,,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']"
3jbUgwZks6oMfTJslVP2Cw,Walman Eye Center,"3330 N 2nd St
Ste 500
Phoenix, AZ 85012",Phoenix,AZ,,"['Health & Medical', 'Laser Eye Surgery/Lasik']"
mW-_F3qROl7AXsdnh2WYIQ,Water And Ice,"3909 E Thomas Rd
Ste 4
Phoenix, AZ 85018",Phoenix,AZ,,"['Food', 'Ice Cream & Frozen Yogurt', 'Desserts']"
NhdIZvpM11d720SskLvRpA,Wendy's Old Fashioned Hamburgers,"4902 E Ray Rd
Phoenix, AZ 85044",Phoenix,AZ,,"['Burgers', 'Restaurants']"
UeeoS5-yiL_jlsDpaNB_pQ,Wendys,"2226 W Deer Valley Rd
Phoenix, AZ 85027",Phoenix,AZ,,"['Fast Food', 'Restaurants']"
7YGV3PkjYJdFHn21-CX5Tw,Western Ranchman Store the,"16028 N 32nd St
Phoenix, AZ 85032",Phoenix,AZ,,"['Pets', 'Pet Stores']"
tU8wF7wVPct7i_tM31dGgw,Wetzel's Pretzels,"4550 E Cactus Rd Ste 4
Phoenix, AZ 85032",Phoenix,AZ,,"['Bakeries', 'Food']"
qCe5Jh8wzUJ87Gs40tzjVQ,White Sands Electric Co,"3135 W Greenway Rd
Phoenix, AZ 85053",Phoenix,AZ,,"['Electricians', 'Home Services']"
mhiLt0dh1aS5beuIEvCFtw,Word of Mouth House Cleaning,"Phoenix, AZ",Phoenix,AZ,,"['Home Cleaning', 'Home Services']"
gEgL6yu4APc2jE5XYSuQ0A,Xpress Automotive,"15629 S Desert Foothills Pkwy
Phoenix, AZ 85048",Phoenix,AZ,,"['Auto Repair', 'Automotive', 'Tires', 'Oil Change Stations']"
Tn_3-kg2ZHlfc6apyUFCXQ,Yogurt Garden,"39504 N Daisy Mountain Dr
Ste 104
Phoenix, AZ 85086",Phoenix,AZ,,"['Food', 'Ice Cream & Frozen Yogurt']"
_7OvxfAje3XDZuSzguF6iA,Eye Opener Family Restaurant,"524 W Hatcher Rd
Phoenix, AZ 85021",Phoenix,AZ,,"['Breakfast & Brunch', 'Restaurants']"
QMN_F0PIReU6QbyEuGSYhg,New Orleans Sno Ball,"5809 N 7th St
Phoenix, AZ 85014",Phoenix,AZ,,"['Food', 'Desserts', 'Ice Cream & Frozen Yogurt']"
3VKJ7cWSH38QKgCrYlG3Mg,The Golden Greek,"7126 N 35th Ave
Phoenix, AZ 85051",Phoenix,AZ,,"['Greek', 'Mediterranean', 'Restaurants']"
NkCGz1NSdEgOSpHtpiHyog,Urban Wax,"3941 E Camelback Rd
Phoenix, AZ 85018",Phoenix,AZ,,"['Hair Removal', 'Tanning', 'Beauty & Spas']"
-NOet8xJLGhX-eUzSIDc2Q,Firehouse Subs,"2836 E. Indian School Rd.
Ste A5-6
Phoenix, AZ 85016",Phoenix,AZ,,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
CBfJ1gqtbDiO8n3CmO5moA,Cupcakes by Design,"1528 E. Bethany Home Rd.
Phoenix, AZ 85014",Phoenix,AZ,,"['Bakeries', 'Food']"
vFJmFFfPVhHkC3bWOeZnNA,Casey Jones Pub & Grill,"2848 E Bell Rd
Phoenix, AZ 85032",Phoenix,AZ,,"['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
b-t3nNmRw6alKw4aSqAgPg,Los Dos Molinos,"1044 E Camelback
Phoenix, AZ 85014",Phoenix,AZ,,"['Mexican', 'Restaurants']"
cB9fdS4INRNyKkgYY6Dkog,Anderson Lock & Safe,"6146 N 35th Ave
Phoenix, AZ 85017",Phoenix,AZ,,"['Keys & Locksmiths', 'Home Services']"
lOe96udVTehPZsJW6ZeR-Q,Anthem Community Park,"41703 N Gavilan Peak Pkwy
Phoenix, AZ 85086",Phoenix,AZ,,"['Active Life', 'Parks']"
tJB-8htFreI7an-_JAycsg,Arizona Archery Club,"1115 W Deer Valley Rd
Ste 1
Phoenix, AZ 85027",Phoenix,AZ,,"['Active Life', 'Archery']"
y1A62g8hSodSS_aOzTKDig,Arizona Center For Pain Relief,"20950 N Tatum Boulevard
Phoenix, AZ 85050",Phoenix,AZ,,[]
e-KY66E91S3Mscb2v5wQmw,Artistic Hair Salon,"3375 E Shea Blvd
Phoenix, AZ 85028",Phoenix,AZ,,"['Hair Salons', 'Nail Salons', 'Beauty & Spas']"
4MZBPKr4Kmw_5hiElostjw,Bar Maximus,"214 W Roosevelt St
Phoenix, AZ 85003",Phoenix,AZ,,"['Food', 'Wine Bars', 'Bars', 'Nightlife', 'Beer, Wine & Spirits']"
Z55Gf84IF1Z1QbE65KL36w,BeiBei Amigos Language Preschool,"751 E Union Hills
Ste 19
Phoenix, AZ 85024",Phoenix,AZ,,"['Adult Education', 'Education', 'Preschools']"
he2a6AUoGH4A6vB1kLDnLw,Birdz and Beyond,"3519 W Thunderbird Rd
Phoenix, AZ 85053",Phoenix,AZ,,"['Pets', 'Pet Stores']"
WKVo9KhwDOwnR_kp3SXrVw,Bob's Used Motorcycle Parts,"1325 E Elwood Street
Phoenix, AZ 85040",Phoenix,AZ,,"['Automotive', 'Motorcycle Dealers']"
cSA2pB43cv71ffdIvaEodA,Cafeteria on Thomas,"507 W Thomas Rd
Ste 4
Phoenix, AZ 85013",Phoenix,AZ,,"['American (New)', 'Restaurants']"
FUE9XeUVX9BD5ruo2EOPLw,Carl's Jr.,"2750 W Thomas Rd
Phoenix, AZ 85017",Phoenix,AZ,,"['Fast Food', 'Restaurants']"
Hy_RFiJo5rSBfFq78BvY_Q,Chen & Wok,"6505 N 7th Street
Phoenix, AZ 85014",Phoenix,AZ,,"['Chinese', 'Restaurants']"
nci85FbeU44P9IeUP9j0nQ,EZ Money Recycling,"1234 S 7th St
Phoenix, AZ 85034",Phoenix,AZ,,"['Local Services', 'Junk Removal & Hauling', 'Recycling Center']"
P8R-5NtQJG2JqtUwN7AyVw,Essence of Harmony Sacred Massage,"40th St E Indian School Rd
Phoenix, AZ 85018",Phoenix,AZ,,"['Massage Therapy', 'Health & Medical', 'Massage', 'Beauty & Spas']"
2Zg1CXjY0MWZrC8G2alpag,Ever-Ready Glass Of Phoenix,"2525 E. Indian School Rd.
Phoenix, AZ 85016",Phoenix,AZ,,"['Automotive', 'Windshield Installation & Repair', 'Auto Glass Services']"
gsNmLT5qQTkcoeeXTETO3Q,Everything Bagels,"6025 N 16th St
Phoenix, AZ 85016",Phoenix,AZ,,"['Food', 'Coffee & Tea', 'Bagels']"
SzFdrvhysEx57tA7VfTLog,Fredericks Of Hollywood-Outlet,"5005 S 40th St
Phoenix, AZ 85040",Phoenix,AZ,,"['Department Stores', 'Bridal', 'Fashion', 'Shopping']"
5DEhqesLb3k3a9BQqQyq5w,Groom Room Barbershop,"2502 E Camelback Rd
Ste 100c
Phoenix, AZ 85016",Phoenix,AZ,,"['Barbers', 'Beauty & Spas']"
ZDi6iwT0B_ddPxGzG9NTjA,Hair Bliss,"288 E Greenway Pkwy
Ste 101
Phoenix, AZ 85022",Phoenix,AZ,,"['Hair Salons', 'Hair Stylists', 'Beauty & Spas']"
0Tyz8wjta4Vkd1Wp-hWw9g,Inline Business Coach and Advisors,"5450 E High St
Phoenix, AZ 85086",Phoenix,AZ,,['Professional Services']
2a-RVYQA7eIsyxcUbnFXsA,Japanese Auto Pro's,"2526 W Glendale Ave
Phoenix, AZ 85051",Phoenix,AZ,,"['Auto Repair', 'Automotive']"
CQSKT9EZWlfU_uADiMRFpg,Jiffy Lube,"1414 W Bell Road
Phoenix, AZ 85023",Phoenix,AZ,,"['Auto Repair', 'Automotive']"
vYTzbaemujdD4K4p18hNlw,Jungle Roots Children's Dentistry,"4232 E Chandler Blvd
Ste 10
Phoenix, AZ 85048",Phoenix,AZ,,"['Pediatric Dentists', 'Health & Medical', 'Dentists']"
uYGQIhbZ6uPLsvsQcgbFtg,MD Home Health & MD Home Assist,"7310  N 16th St
Ste 165
Phoenix, AZ 85020",Phoenix,AZ,,"['Health & Medical', 'Home Health Care']"
Xta0mTpGJWC2yi6kiQm_vg,Melrose Kitchen,"4306 N 7th Ave
Phoenix, AZ 85013",Phoenix,AZ,,"['Burgers', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
DmuvQmligwF6sJc81DoioA,Mindy Nails,"18413 N Cave Creek Rd
Phoenix, AZ 85032",Phoenix,AZ,,"['Beauty & Spas', 'Nail Salons']"
CaXoq1nScoyiR02FfNqnaA,Moon Valley Plumbing and Rooter,"Phoenix, AZ 85003",Phoenix,AZ,,"['Plumbing', 'Home Services']"
YpMaznSpbMzwriglYWpURw,Mosharrafa Plastic Surgery,"4611 E Shea Blvd
Ste 230
Phoenix, AZ 85028",Phoenix,AZ,,"['Medical Centers', 'Health & Medical']"
zK1L_k-Ux3Nofkande_Jfw,My Dad's Favorite Cookies And Bakery,"2530 W Happy Valley Rd
Ste 1271
Phoenix, AZ 85085",Phoenix,AZ,,"['Bakeries', 'Food', 'Desserts']"
rZ0Z3pgoML7bQDXBxjLThw,NextCare Urgent Care,"3229 E. Greenway Road
Ste. 102
Phoenix, AZ 85032",Phoenix,AZ,,"['Health & Medical', 'Urgent Care']"
W3VsNhHLMRj5ABMdMcpaUw,Oils & Olives Kierland,"7122 E Greenway Pkwy
Ste 120
Phoenix, AZ 85254",Phoenix,AZ,,"['Food', 'Specialty Food', 'Mediterranean', 'Restaurants']"
5OQU8r5sWiwtBHqOIEqUdA,Orangetheory Fitness Arcadia,"5109 N 44th St
Ste D 401
Phoenix, AZ 85018",Phoenix,AZ,,"['Active Life', 'Gyms', 'Trainers', 'Fitness & Instruction']"
Ju4wOAi0qJtMm9U32uBGwA,Oregano's,"1008 E Camelback Rd
Phoenix, AZ 85014",Phoenix,AZ,,"['Pizza', 'Restaurants']"
2gyYreqtf7_1cq7xzZsBHg,Pampered and Polished Nails,"4237 W Bell Rd
Phoenix, AZ 85306",Phoenix,AZ,,"['Beauty & Spas', 'Nail Salons']"
Gly54cM3avJg9n2F0l8V-g,Panda Express,"998 E Indian School Rd
Phoenix, AZ 85014",Phoenix,AZ,,"['Chinese', 'Restaurants']"
lgzRgoNvdz-sNHRz29LWGA,Petco,"5011 East Ray Rd
Phoenix, AZ 85044",Phoenix,AZ,,"['Pet Services', 'Pet Groomers', 'Pet Training', 'Pet Stores', 'Pets']"
oUrlWqz2tkyNRcggKZWfAw,Phoenix Flower Shops,"6041 N 7th St
Phoenix, AZ 85014",Phoenix,AZ,,"['Flowers & Gifts', 'Shopping', 'Florists']"
-Al9ySAoa5iDhrYWddkL4g,Phoenix Public Library,"1221 N Central Ave
Phoenix, AZ 85004",Phoenix,AZ,,"['Libraries', 'Public Services & Government']"
zkcCquv_2aCAw1nxDHSVRg,Power Window Repair,"2824 N 24th St
Phoenix, AZ 85016",Phoenix,AZ,,"['Auto Repair', 'Automotive', 'Auto Glass Services']"
w8y1dQ06MckD8_fJvP5jag,Quick N Clean Car Wash,"2602 East Bell Rd
Phoenix, AZ 85032",Phoenix,AZ,,"['Car Wash', 'Automotive']"
ZWpHfKPHgead2xfCAmzUeA,Really Clean Of Phoenix,"7000 N 16th St
Unit 120-130
Phoenix, AZ 85020",Phoenix,AZ,,"['Local Services', 'Home Services', 'Carpet Cleaning', 'Carpeting']"
dikctAGjqkRpjHusLnGMQA,Renaissance Chiropractic & Wellness Center,"112 N Central Ave
Ste A2
Phoenix, AZ 85004",Phoenix,AZ,,"['Health & Medical', 'Chiropractors']"
5NeJJp4fiuG1IyRJWDPnKQ,Ross Stores,"21001 N Tatum Boulevard
Phoenix, AZ 85050",Phoenix,AZ,,[]
3L7p-DStdY7oqTy21-lekg,Saguaro Family Practice,"18404 N Tatum Boulevard
Suite 101
Phoenix, AZ 85032",Phoenix,AZ,,"['Doctors', 'Health & Medical', 'Family Practice']"
Yl4wqDhNB-5TNURwQXoCFQ,Salsa Y Mas,"1003 E Indian School Rd
Phoenix, AZ 85014",Phoenix,AZ,,"['Mexican', 'Restaurants']"
fQw8n6-rEZH7FFgbijWxng,Scorpion Barber Shop,"3221 E Thomas Rd
Ste B
Phoenix, AZ 85018",Phoenix,AZ,,"['Barbers', 'Beauty & Spas']"
Yhbsyq_n4J3vLhw9WkXwAw,Scott's Motor Werks,"10657 N Cave Creek Rd
Phoenix, AZ 85020",Phoenix,AZ,,"['Auto Repair', 'Automotive']"
rfRTBch5yMEFXLn34e2R-Q,Secret Garden Event Center,"2501 E Baseline Rd
Phoenix, AZ 85042",Phoenix,AZ,,"['Venues & Event Spaces', 'Wedding Planning', 'Event Planning & Services', 'Party & Event Planning']"
zXBccg2582D3Gxjq8yJPMg,Sharko's Catering,"4522 N 26th Dr
Phoenix, AZ 85017",Phoenix,AZ,,"['Event Planning & Services', 'Caterers']"
aS2aNPE861FI4dRrz1Z7Ow,Sir Veza's Taco Garage,"3400 E Sky Harbor Blvd
Terminal 4
Phoenix, AZ 85034",Phoenix,AZ,,"['Mexican', 'Restaurants']"
I3RnM4JmJ787ySV6rBswvw,Sprouts,"245 E Bell Rd
Ste 18
Phoenix, AZ 85022",Phoenix,AZ,,"['Food', 'Grocery']"
pRyooCFH6aM2rQ1Y8VEZyA,St. Vincent De Paul Thrift Stores,"8231 N 7th St
Phoenix, AZ 85020",Phoenix,AZ,,"['Thrift Stores', 'Shopping']"
Iq3IjfThMZGfXxj-YbCVPA,Starbucks,"St. Joesph Hospital
350 W Thomas Rd
Phoenix, AZ 85013",Phoenix,AZ,,"['Food', 'Coffee & Tea']"
ixz6fOutTInGmIE-_g8ewQ,Stetson Village Family Dentistry,"3870 W Happy Valley Rd
Ste 154
Phoenix, AZ 85083",Phoenix,AZ,,"['Health & Medical', 'Dentists', 'General Dentistry']"
3TMW22UlfDK04CivHxGXOw,Strong Beer Festival,"300 E Indian School
Phoenix, AZ 85012",Phoenix,AZ,,"['Arts & Entertainment', 'Festivals']"
0YmhW_wxTTlegzzVQZiBKg,T-Mobile,"2814 N 44th St
Ste 108
Phoenix, AZ 85018",Phoenix,AZ,,"['Shopping', 'Mobile Phones']"
54oiNJxNvaRtP8WeDJwP8A,The Dailey Method - Desert Ridge,"21001 N Tatum Blvd
Phoenix, AZ 85050",Phoenix,AZ,,"['Active Life', 'Fitness & Instruction']"
i5ET3ed5pHF5XM9xpEvkhg,The G Spot Hookah Lounge,"4340 W Thunderbird Rd
Phoenix, AZ 85306",Phoenix,AZ,,"['Bars', 'Pool Halls', 'Hookah Bars', 'Nightlife']"
DHF08laBedIxIWf4sb1c1g,The Good Egg - Phoenix,"3110 N Central Ave
Phoenix, AZ 85012",Phoenix,AZ,,"['Breakfast & Brunch', 'Restaurants']"
cIk8OYlSsNE0w_elgUtqWw,The Grilled Cheese Truck,"Phoenix, AZ",Phoenix,AZ,,"['Food', 'Food Trucks']"
